"Time","Conc"
81.1850016276042,0.0118455439852178
81.186669921875,0.0118437744900584
81.188330078125,0.0118420058657136
81.1899983723958,0.0118402363705542
81.1916666666667,0.0118384677462094
81.1933349609375,0.0118366999926791
81.1950032552083,0.0118349322391488
81.1966634114583,0.0118331644856185
81.1983317057292,0.0118313967320882
81.2,0.0118296298493724
81.2016682942708,0.0118278629666567
81.2033365885417,0.0118260969547555
81.2049967447917,0.0118243309428543
81.2066650390625,0.0118225649309531
81.2083333333333,0.0118207997898664
81.2100016276042,0.0118190337779652
81.211669921875,0.0118172695076931
81.213330078125,0.0118155043666065
81.2149983723958,0.0118137400963344
81.2166666666667,0.0118119758260623
81.2183349609375,0.0118102124266047
81.2200032552083,0.0118084490271471
81.2216634114583,0.0118066856276896
81.2233317057292,0.0118049230990466
81.225,0.0118031605704036
81.2266682942708,0.0118013980417605
81.2283365885417,0.0117996355131175
81.2299967447917,0.0117978738552891
81.2316650390625,0.0117961130682752
81.2333333333333,0.0117943514104467
81.2350016276042,0.0117925906234328
81.236669921875,0.0117908298364189
81.238330078125,0.0117890699202195
81.2399983723958,0.0117873100040201
81.2416666666667,0.0117855500878207
81.2433349609375,0.0117837910424359
81.2450032552083,0.0117820319970511
81.2466634114583,0.0117802729516663
81.2483317057292,0.011778514777096
81.25,0.0117767566025257
81.2516682942708,0.0117749984279554
81.2533365885417,0.0117732411241997
81.2549967447917,0.011771483820444
81.2566650390625,0.0117697265166882
81.2583333333333,0.0117679700837471
81.2600016276042,0.0117662136508059
81.261669921875,0.0117644572178647
81.263330078125,0.0117627016557381
81.2649983723958,0.0117609460936114
81.2666666666667,0.0117591905314848
81.2683349609375,0.0117574358401727
81.2700032552083,0.0117556811488606
81.2716634114583,0.0117539264575485
81.2733317057292,0.011752172637051
81.275,0.0117504188165534
81.2766682942708,0.0117486649960559
81.2783365885417,0.0117469120463729
81.2799967447917,0.0117451590966899
81.2816650390625,0.0117434061470069
81.2833333333333,0.0117416540681385
81.2850016276042,0.01173990198927
81.286669921875,0.0117381499104016
81.288330078125,0.0117363987023477
81.2899983723958,0.0117346474942937
81.2916666666667,0.0117328971570544
81.2933349609375,0.0117311459490005
81.2950032552083,0.0117293956117611
81.2966634114583,0.0117276461453363
81.2983317057292,0.0117258966789115
81.3,0.0117241472124867
81.3016682942708,0.0117223977460619
81.3033365885417,0.0117206491504516
81.3049967447917,0.0117189005548414
81.3066650390625,0.0117171519592311
81.3083333333333,0.0117154042344354
81.3100016276042,0.0117136565096397
81.311669921875,0.011711908784844
81.313330078125,0.0117101619308628
81.3149983723958,0.0117084150768816
81.3166666666667,0.011706669093715
81.3183349609375,0.0117049222397339
81.3200032552083,0.0117031762565672
81.3216634114583,0.0117014311442152
81.3233317057292,0.0116996860318631
81.325,0.011697940919511
81.3266682942708,0.0116961958071589
81.3283365885417,0.0116944515656214
81.3299967447917,0.0116927073240839
81.3316650390625,0.0116909630825464
81.3333333333333,0.0116892197118234
81.3350016276042,0.0116874763411004
