"molecule","mult","F96","Cmax_ss_MIC","AUC_ss_MIC","Cmin_ss"
"B",33.8619250969336,66.7577053756505,14.8800781397156,124.008387312226,2.37163728096288
"B",163.663308099029,98.2360496108159,35.9388030553149,175.684221632358,0.846516625640414
"B",114.108076439549,95.5667566557343,30.8979423269248,171.073039261274,1.35479468245314
"B",28.9240686240405,61.4156423684115,13.3153609354476,115.155867756119,2.31035781105393
"B",133.684931871919,96.7386331074326,33.1109875352618,173.097446520459,1.13164979138381
"B",169.173345282821,98.4811166827415,36.4016031298963,176.107573051934,0.799851753255382
"B",207.102394928611,99.7418155385359,39.1499746646963,178.341888383841,0.538839834802566
"B",91.3475753365279,92.6093796273235,27.8108683977166,166.12494546583,1.63939702369503
"B",61.7946702042632,84.0552589742365,22.4446004899514,152.042041326933,2.06529130208909
"B",356.510392640341,100,43.987915407855,179.456193353474,0
"B",68.9902432305346,86.4659227021865,23.9568853786434,156.010788971331,1.94526869187544
"B",153.535166527237,97.7632596684035,35.045956787187,174.867480763385,0.936543744152267
"B",220.604118620065,99.7812983786926,39.8898164040728,178.512293390991,0.493398499562547
"B",45.985055625803,76.7003940295486,18.5365963646022,140.02883227319,2.31230229962598
"B",191.92569018283,99.4150103995771,38.1652267714021,177.720867027532,0.622022758217893
"B",74.419029515221,88.1236886186057,24.9968538799828,158.740018477492,1.86273150922945
"B",99.0768638204141,94.3870270283934,28.9260423105653,169.051539438174,1.55089115759592
"B",336.951257266922,100,43.987915407855,179.456193353474,0
"B",57.5786712505816,82.5087091056544,21.4744013000983,149.495910119699,2.14229123779172
"B",40.4256487272629,72.5140221371955,16.9970183235518,133.283419354998,2.3372853104341
"B",18.5480501695996,46.6516605518202,9.29817989005244,90.3047504533787,2.05588977490528
"B",219.548456956474,99.7782996094635,39.8336245335375,178.499350925608,0.496849823664526
"B",116.912042148413,95.7464227482981,31.2372350780273,171.383411008644,1.32058325120891
"B",86.4093707063806,91.3930693418561,27.0478388455869,164.122497540664,1.6999549246577
"B",90.727731297267,92.4603669656101,27.7173880860828,165.879621473394,1.64681609604691
"B",13.4734842110589,37.4979410847681,7.17589325568097,73.9580350201454,1.76332072027639
"B",217.870608493354,99.7735036239102,39.7437558645244,178.478651807985,0.502369588363984
"B",82.9604765752164,90.5016256398137,26.4886082801256,162.654887167813,1.74433830286891
"B",41.6876282456128,73.5127558564267,17.3643121384643,134.892657976115,2.33132516739293
"B",214.141468838194,99.7627105722208,39.5415123049581,178.432069798105,0.514791457665559
"B",39.0298134824007,71.372375561276,16.5771669476775,131.443908255832,2.34409831450508
"B",54.1973849693556,81.1841973974935,20.6434936052907,147.315326962956,2.20823629293518
"B",496.110783280034,100,43.987915407855,179.456193353474,0
"B",270.888820553141,99.9096677843755,42.295242255058,179.066326216554,0.345656412745795
"B",108.063698168458,95.1639544548023,30.137265312391,170.377201659621,1.43149496354438
"B",156.512533202789,97.9054071139045,35.3143969650638,175.113039346058,0.909476491289435
"B",236.493843842403,99.8247797105973,40.7045831254928,178.699955591702,0.443355246039632
"B",59.6157082119963,83.2696063011177,21.9517359516326,150.748597882456,2.104407535289
"B",262.001850938714,99.8888143997084,41.9044850470455,178.976324556359,0.369656855464415
"B",207.631647015024,99.7434111011083,39.1798728124521,178.348774713458,0.537003480237909
