"t_h","c_mgL"
39.825,0.196872401268631
39.8266682942708,0.196833987897336
39.8283325195313,0.196795574526042
39.8300008138021,0.196757161154747
39.8316650390625,0.196718761716485
39.8333333333333,0.196680376211256
39.8350016276042,0.196641990706027
39.8366658528646,0.196603605200797
39.8383341471354,0.196565233628601
39.8399983723958,0.196526875989437
39.8416666666667,0.196488518350273
39.8433349609375,0.19645016071111
39.8449991861979,0.196411817004979
39.8466674804688,0.19637348723188
39.8483317057292,0.196335157458782
39.85,0.196296827685684
39.8516682942708,0.196258511845618
39.8533325195312,0.196220209938586
39.8550008138021,0.196181908031553
39.8566650390625,0.19614360612452
39.8583333333333,0.19610531815052
39.8600016276042,0.196067044109553
39.8616658528646,0.196028770068586
39.8633341471354,0.195990496027619
39.8649983723958,0.195952235919684
39.8666666666667,0.195913989744782
39.8683349609375,0.195875743569881
39.8699991861979,0.195837497394979
39.8716674804688,0.19579926515311
39.8733317057292,0.195761046844274
39.875,0.195722828535438
39.8766682942708,0.195684610226601
39.8783325195312,0.195646419783831
39.8800008138021,0.195608215408027
39.8816650390625,0.195570024965256
39.8833333333333,0.195531848455518
39.8850016276042,0.195493671945781
39.8866658528646,0.195455495436043
39.8883341471354,0.195417332859337
39.8899983723958,0.195379184215665
39.8916666666667,0.195341035571992
39.8933349609375,0.19530288692832
39.8949991861979,0.19526475221768
39.8966674804688,0.195226631440073
39.8983317057292,0.195188510662466
39.9,0.195150403817892
39.9016682942708,0.195112296973318
39.9033325195312,0.195074190128744
39.9050008138021,0.195036097217202
39.9066650390625,0.194998018238693
39.9083333333333,0.194959939260185
39.9100016276042,0.194921860281676
39.9116658528646,0.1948837952362
39.9133341471354,0.194845744123757
39.9149983723958,0.194807693011314
39.9166666666667,0.194769655831903
39.9183349609375,0.194731618652493
39.9199991861979,0.194693581473082
39.9216674804687,0.194655558226705
39.9233317057292,0.19461754891336
39.925,0.194579539600015
39.9266682942708,0.19454153028667
39.9283325195313,0.194503534906358
39.9300008138021,0.194465553459078
39.9316650390625,0.194427572011799
39.9333333333333,0.194389604497552
39.9350016276042,0.194351636983305
39.9366658528646,0.194313669469059
39.9383341471354,0.194275715887845
39.9399983723958,0.194237776239663
39.9416666666667,0.194199836591482
39.9433349609375,0.194161896943301
39.9449991861979,0.194123971228153
39.9466674804687,0.194086059446037
39.9483317057292,0.194048147663921
39.95,0.194010235881805
39.9516682942708,0.193972351965755
39.9533325195313,0.193934454116672
39.9550008138021,0.193896570200622
39.9566650390625,0.193858700217605
39.9583333333333,0.193820830234587
39.9600016276042,0.19378296025157
39.9616658528646,0.193745104201585
39.9633341471354,0.193707262084633
39.9649983723958,0.193669419967681
39.9666666666667,0.193631577850729
39.9683349609375,0.19359374966681
39.9699991861979,0.193555935415924
39.9716674804688,0.193518121165037
39.9733317057292,0.193480306914151
39.975,0.193442506596297
39.9766682942708,0.193404720211476
39.9783325195312,0.193366933826655
39.9800008138021,0.193329147441834
39.9816650390625,0.193291374990046
39.9833333333333,0.193253616471291
39.9850016276042,0.193215844019502
39.9866658528646,0.19317809943378
39.9883341471354,0.193140354848057
39.9899983723958,0.193102610262334
39.9916666666667,0.193064879609644
39.9933349609375,0.193027162889987
39.9949991861979,0.19298944617033
39.9966674804688,0.192951729450673
39.9983317057292,0.192914026664048
40,0.192876337810457
40.0016682942708,0.192838635023832
40.0033325195312,0.192800960103273
40.0050008138021,0.192763285182714
40.0066650390625,0.192725610262156
40.0083333333333,0.192687949274629
40.0100016276042,0.192650302220136
40.0116658528646,0.19261264123261
40.0133341471354,0.192575008111149
40.0149983723958,0.192537374989688
