"t_h","c_mgL"
24.9716674804687,0.839457532218695
24.9733337402344,0.839368026416302
24.975,0.839278464881778
24.9766662597656,0.839188959079385
24.9783325195312,0.839099453276992
24.9800008138021,0.839009947474599
24.9816670735677,0.838920441672206
24.9833333333333,0.838830935869813
24.984999593099,0.838741485799551
24.9866658528646,0.838651979997158
24.9883341471354,0.838562474194765
24.990000406901,0.838473024124503
24.9916666666667,0.83838351832211
24.9933329264323,0.838294068251848
24.9949991861979,0.838204618181586
24.9966674804688,0.838115168111324
24.9983337402344,0.838025718041062
25,0.837936212238669
25.0016662597656,0.837846817900538
25.0033325195312,0.837757367830277
25.0050008138021,0.837667917760014
25.0066670735677,0.837578467689753
25.0083333333333,0.837489073351622
25.009999593099,0.83739962328136
25.0116658528646,0.837310228943229
25.0133341471354,0.837220778872967
25.015000406901,0.837131384534836
25.0166666666667,0.837041990196705
25.0183329264323,0.836952540126443
25.0199991861979,0.836863145788312
25.0216674804688,0.836773751450181
25.0233337402344,0.836684412844181
25.025,0.83659501850605
25.0266662597656,0.836505624167919
25.0283325195313,0.836416229829788
25.0300008138021,0.836326891223788
25.0316670735677,0.836237496885657
25.0333333333333,0.836148158279657
25.034999593099,0.836058763941526
25.0366658528646,0.835969425335526
25.0383341471354,0.835880086729527
25.040000406901,0.835790748123527
25.0416666666667,0.835701409517527
25.0433329264323,0.835612070911527
25.0449991861979,0.835522732305527
25.0466674804687,0.835433393699527
25.0483337402344,0.835344110825658
25.05,0.835254772219658
25.0516662597656,0.835165489345789
